Customer ID,Recency,Frequency,Monetary,TotalItems,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue,Tenure,Churn
13594.0,395,1,136.35000000000002,37,2010-08-11 10:23:00,2010-08-11 10:23:00,136.35000000000002,0,0
13595.0,426,3,818.22,353,2010-03-03 14:42:00,2010-07-11 12:36:00,272.74,129,1
13597.0,309,2,396.71,231,2010-11-02 09:30:00,2010-11-04 14:54:00,198.355,2,1
13598.0,404,4,609.42,343,2010-02-26 11:22:00,2010-08-01 13:21:00,152.355,156,0
13599.0,66,20,7327.8,4731,2009-12-01 12:30:00,2011-07-06 12:18:00,366.39,581,0
13600.0,221,2,518.42,599,2010-03-15 17:16:00,2011-01-31 15:27:00,259.21,321,1
13601.0,120,3,865.02,699,2010-06-11 15:03:00,2011-05-12 16:52:00,288.34,335,0
13602.0,291,3,596.28,271,2010-05-28 11:49:00,2010-11-23 12:14:00,198.76,179,0
13604.0,568,1,717.62,242,2010-02-19 12:02:00,2010-02-19 12:02:00,717.62,0,1
13605.0,296,2,522.67,425,2010-05-17 15:46:00,2010-11-17 17:16:00,261.335,184,1
13606.0,152,2,250.42,243,2011-02-01 11:42:00,2011-04-10 12:52:00,125.21,68,0
13607.0,312,1,400.3,178,2010-11-02 11:48:00,2010-11-02 11:48:00,400.3,0,0
13608.0,450,1,236.2,113,2010-06-17 12:28:00,2010-06-17 12:28:00,236.2,0,1
13609.0,502,1,167.35,19,2010-04-25 13:26:00,2010-04-25 13:26:00,167.35,0,1
13610.0,19,12,1820.21,765,2010-01-05 14:12:00,2011-08-21 14:42:00,151.68416666666667,593,0
13611.0,80,9,2784.4500000000003,1656,2009-12-03 07:57:00,2011-06-22 12:25:00,309.3833333333334,566,0
13612.0,542,1,818.29,444,2010-03-17 12:14:00,2010-03-17 12:14:00,818.29,0,1
13613.0,362,5,1039.8500000000001,445,2010-02-17 12:40:00,2010-09-13 12:01:00,207.97000000000003,207,1
13614.0,73,4,1543.71,505,2010-06-06 13:42:00,2011-06-28 14:58:00,385.9275,387,0
13615.0,228,8,6272.53,2910,2010-01-28 15:43:00,2011-01-25 08:21:00,784.06625,361,1
13616.0,477,2,288.1,175,2010-01-17 14:56:00,2010-05-20 12:59:00,144.05,122,1
13617.0,22,7,1100.27,481,2010-08-01 15:23:00,2011-08-18 13:17:00,157.18142857142857,381,0
13618.0,83,1,177.34,246,2011-06-19 11:09:00,2011-06-19 11:09:00,177.34,0,1
13619.0,454,2,231.69,84,2010-02-03 14:16:00,2010-06-13 11:39:00,115.845,129,1
13620.0,437,1,112.34,74,2010-06-29 15:02:00,2010-06-29 15:02:00,112.34,0,1
13621.0,26,1,213.85,343,2011-08-15 08:26:00,2011-08-15 08:26:00,213.85,0,1
13622.0,605,1,658.95,379,2010-01-12 13:22:00,2010-01-12 13:22:00,658.95,0,1
13623.0,119,9,2370.63,879,2009-12-02 13:57:00,2011-05-13 16:12:00,263.40333333333336,527,0
13624.0,297,1,462.08,820,2010-11-16 13:43:00,2010-11-16 13:43:00,462.08,0,1
13625.0,506,1,301.26,144,2010-04-22 10:50:00,2010-04-22 10:50:00,301.26,0,1
13626.0,162,2,707.04,398,2010-11-25 16:12:00,2011-04-01 10:05:00,353.52,126,1
13627.0,85,5,1634.43,1138,2010-03-09 14:03:00,2011-06-16 13:50:00,326.886,463,0
13628.0,585,1,310.14,106,2010-02-01 14:44:00,2010-02-01 14:44:00,310.14,0,1
13629.0,8,16,11296.86,6572,2010-02-11 17:34:00,2011-09-01 18:54:00,706.05375,567,0
13630.0,15,5,1361.46,973,2011-02-27 12:49:00,2011-08-26 10:32:00,272.29200000000003,179,0
13631.0,9,11,3070.42,467,2011-03-17 17:13:00,2011-09-01 09:57:00,279.1290909090909,167,1
13632.0,83,6,2341.48,918,2010-04-07 10:59:00,2011-06-19 12:23:00,390.24666666666667,438,0
13634.0,15,14,4282.08,1743,2010-01-10 14:26:00,2011-08-25 13:46:00,305.86285714285714,591,0
13635.0,352,3,1928.1299999999999,1207,2009-12-01 09:46:00,2010-09-23 10:06:00,642.7099999999999,296,0
13636.0,31,4,646.55,339,2011-02-27 14:29:00,2011-08-09 14:56:00,161.6375,163,0
13637.0,96,2,684.85,354,2011-04-27 13:06:00,2011-06-05 13:24:00,342.425,39,0
13639.0,346,1,312.93,197,2010-09-29 10:05:00,2010-09-29 10:05:00,312.93,0,0
13640.0,520,1,405.0,108,2010-04-07 15:33:00,2010-04-07 15:33:00,405.0,0,1
13641.0,550,5,1016.47,1098,2009-12-05 13:17:00,2010-03-09 07:37:00,203.294,93,1
13642.0,125,4,514.72,253,2010-10-03 12:23:00,2011-05-08 12:34:00,128.68,217,1
13643.0,8,9,1896.73,755,2009-12-08 12:48:00,2011-09-02 10:42:00,210.74777777777777,632,0
13644.0,15,1,851.09,659,2011-08-26 11:53:00,2011-08-26 11:53:00,851.09,0,0
13645.0,29,1,252.1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,252.1,0,1
13646.0,309,2,326.25,79,2010-11-05 12:00:00,2010-11-05 12:13:00,163.125,0,1
13647.0,84,6,2197.42,1349,2010-04-15 12:55:00,2011-06-17 13:17:00,366.2366666666667,428,0
13648.0,309,8,1764.02,960,2009-12-01 18:13:00,2010-11-04 14:46:00,220.5025,337,1
13649.0,166,6,1678.88,863,2010-06-30 16:35:00,2011-03-28 11:51:00,279.81333333333333,270,1
13650.0,116,6,2197.18,1108,2010-01-26 08:44:00,2011-05-16 14:19:00,366.19666666666666,475,0
13651.0,291,1,132.65,29,2010-11-23 09:44:00,2010-11-23 09:44:00,132.65,0,0
13652.0,166,4,2114.01,1282,2010-02-25 17:37:00,2011-03-28 09:21:00,528.5025,395,0
13653.0,397,1,152.2,72,2010-08-09 08:19:00,2010-08-09 08:19:00,152.2,0,1
13654.0,54,9,5314.94,4112,2009-12-02 11:43:00,2011-07-17 13:29:00,590.5488888888889,592,0
13655.0,23,6,2280.51,1225,2010-04-27 09:59:00,2011-08-17 14:25:00,380.08500000000004,477,1
13656.0,74,4,1078.85,862,2010-04-23 12:50:00,2011-06-28 10:31:00,269.7125,430,1
13657.0,111,1,152.34,132,2011-05-22 12:35:00,2011-05-22 12:35:00,152.34,0,0
13658.0,113,5,4319.63,1452,2010-02-05 13:17:00,2011-05-19 17:15:00,863.926,468,0
13659.0,115,12,4894.88,2539,2010-02-17 09:05:00,2011-05-18 12:37:00,407.9066666666667,455,1
13660.0,309,1,314.59,137,2010-11-04 16:10:00,2010-11-04 16:10:00,314.59,0,1
13661.0,512,1,325.24,118,2010-04-15 14:58:00,2010-04-15 14:58:00,325.24,0,1
13662.0,121,10,1885.29,999,2010-02-19 13:21:00,2011-05-11 13:23:00,188.529,446,0
13663.0,88,5,2047.51,893,2010-03-03 10:11:00,2011-06-13 15:44:00,409.502,467,1
13665.0,295,3,1711.6599999999999,1652,2010-07-23 13:29:00,2010-11-18 13:06:00,570.5533333333333,117,1
13666.0,196,4,107.3,50,2009-12-04 10:48:00,2011-02-25 13:08:00,26.825,448,0
13667.0,58,1,305.02,154,2011-07-13 15:42:00,2011-07-13 15:42:00,305.02,0,1
13668.0,22,30,11661.22,5343,2009-12-11 14:28:00,2011-08-18 12:53:00,388.70733333333334,614,0
13669.0,59,2,243.15,169,2010-10-28 15:05:00,2011-07-13 11:44:00,121.575,257,0
13671.0,304,1,194.95,107,2010-11-10 10:50:00,2010-11-10 10:50:00,194.95,0,1
13672.0,210,3,419.92,138,2009-12-09 11:40:00,2011-02-11 13:53:00,139.97333333333333,429,1
13674.0,342,1,240.68,102,2010-10-03 10:41:00,2010-10-03 10:41:00,240.68,0,1
13675.0,60,2,486.82000000000005,330,2011-02-28 12:14:00,2011-07-11 12:57:00,243.41000000000003,133,1
13676.0,448,2,243.9,104,2010-03-30 16:53:00,2010-06-18 17:30:00,121.95,80,1
13677.0,314,2,556.1899999999999,218,2010-07-07 17:25:00,2010-10-31 11:32:00,278.09499999999997,115,1
13678.0,61,1,232.6,924,2011-07-11 10:14:00,2011-07-11 10:14:00,232.6,0,1
13679.0,403,3,281.26,102,2009-12-04 16:52:00,2010-08-03 12:13:00,93.75333333333333,241,1
13680.0,247,10,10104.84,4511,2009-12-04 14:14:00,2011-01-06 12:11:00,1010.484,397,0
13681.0,64,1,203.46,96,2011-07-07 15:21:00,2011-07-07 15:21:00,203.46,0,0
13682.0,96,1,59.5,10,2011-06-05 14:06:00,2011-06-05 14:06:00,59.5,0,1
13683.0,367,1,258.6,180,2010-09-08 10:00:00,2010-09-08 10:00:00,258.6,0,1
13684.0,195,4,596.98,235,2010-03-28 14:48:00,2011-02-27 10:13:00,149.245,335,1
13686.0,92,3,409.04,378,2010-11-03 13:44:00,2011-06-10 09:10:00,136.34666666666666,218,1
13687.0,347,1,11880.84,87167,2010-09-27 16:30:00,2010-09-27 16:30:00,11880.84,0,1
13688.0,544,1,375.5,130,2010-03-14 14:11:00,2010-03-14 14:11:00,375.5,0,1
13689.0,354,1,349.5,210,2010-09-21 10:27:00,2010-09-21 10:27:00,349.5,0,0
13691.0,305,1,212.78,145,2010-11-08 17:34:00,2010-11-08 17:34:00,212.78,0,1
13692.0,123,4,2497.66,1610,2010-10-15 13:28:00,2011-05-10 10:11:00,624.415,206,0
13693.0,283,9,2011.82,880,2009-12-07 11:29:00,2010-11-30 18:21:00,223.53555555555556,358,1
13694.0,16,132,177354.83,174723,2009-12-04 15:26:00,2011-08-24 13:27:00,1343.5971969696968,627,0
13695.0,7,13,2033.67,1362,2010-05-11 11:07:00,2011-09-02 14:09:00,156.43615384615384,479,0
13696.0,331,3,2020.4,552,2010-02-11 14:17:00,2010-10-14 09:44:00,673.4666666666667,244,1
13698.0,506,2,465.53000000000003,231,2010-01-27 09:02:00,2010-04-22 11:52:00,232.76500000000001,85,1
13699.0,64,2,764.15,219,2010-06-07 13:03:00,2011-07-07 16:51:00,382.075,395,1
13700.0,2,11,1999.6,2523,2010-02-07 10:53:00,2011-09-08 12:05:00,181.78181818181818,578,0
13701.0,356,1,161.0,80,2010-09-19 12:39:00,2010-09-19 12:39:00,161.0,0,1
13702.0,355,1,135.18,74,2010-09-20 11:40:00,2010-09-20 11:40:00,135.18,0,1
13703.0,227,2,425.56,128,2010-10-20 13:11:00,2011-01-25 13:10:00,212.78,96,1
13705.0,54,6,1846.15,883,2010-03-25 17:19:00,2011-07-18 09:15:00,307.69166666666666,479,0
13706.0,212,2,631.17,301,2010-03-23 09:18:00,2011-02-10 09:21:00,315.585,324,1
13707.0,176,5,3365.86,2210,2010-06-21 11:57:00,2011-03-17 18:03:00,673.172,269,1
13708.0,180,1,296.88,306,2011-03-13 13:46:00,2011-03-13 13:46:00,296.88,0,1
13709.0,11,10,4202.91,2512,2010-01-11 10:40:00,2011-08-30 10:20:00,420.291,595,0
13710.0,333,2,329.04,160,2010-04-06 12:54:00,2010-10-12 10:22:00,164.52,188,0
13711.0,128,9,1792.26,819,2009-12-15 19:04:00,2011-05-05 10:31:00,199.14,505,1
13712.0,156,2,766.42,1128,2010-04-08 11:16:00,2011-04-07 12:33:00,383.21,364,1
13713.0,317,3,743.26,286,2010-05-05 16:48:00,2010-10-27 16:18:00,247.75333333333333,174,1
13714.0,374,1,161.35,50,2010-08-31 13:57:00,2010-08-31 13:57:00,161.35,0,1
13715.0,190,17,8483.29,4934,2010-03-11 15:33:00,2011-03-03 19:21:00,499.01705882352945,357,1
13716.0,178,1,138.28,138,2011-03-15 13:49:00,2011-03-15 13:49:00,138.28,0,1
13717.0,38,6,1274.28,1752,2010-08-11 09:40:00,2011-08-03 08:21:00,212.38,356,0
13718.0,155,2,306.55,173,2011-02-17 11:58:00,2011-04-07 13:24:00,153.275,49,1
13719.0,114,8,2112.31,1176,2010-05-17 14:36:00,2011-05-18 12:52:00,264.03875,365,0
13720.0,26,4,799.9,501,2011-03-30 09:17:00,2011-08-15 12:46:00,199.975,138,1
13721.0,304,1,217.39999999999998,196,2010-11-09 17:59:00,2010-11-09 17:59:00,217.39999999999998,0,0
13722.0,41,10,5635.41,3059,2010-03-03 14:13:00,2011-07-31 12:44:00,563.5409999999999,514,1
13723.0,126,6,1209.2,629,2010-04-07 14:32:00,2011-05-06 17:04:00,201.53333333333333,394,1
13724.0,546,1,213.01,130,2010-03-12 15:28:00,2010-03-12 15:28:00,213.01,0,1
13725.0,78,7,1865.7,724,2011-02-04 12:18:00,2011-06-23 16:02:00,266.5285714285714,139,0
13726.0,10,1,292.68,384,2011-08-31 11:06:00,2011-08-31 11:06:00,292.68,0,0
13727.0,521,6,746.57,208,2009-12-09 13:25:00,2010-04-07 12:14:00,124.42833333333334,118,0
13728.0,16,15,2636.05,1165,2009-12-09 17:13:00,2011-08-24 12:54:00,175.73666666666668,622,0
13729.0,345,3,724.73,419,2010-01-24 14:57:00,2010-09-30 10:44:00,241.57666666666668,248,1
13730.0,45,2,752.6,488,2011-07-01 12:47:00,2011-07-27 08:35:00,376.3,25,1
13731.0,128,2,610.59,278,2011-04-07 10:10:00,2011-05-04 14:33:00,305.295,27,1
13733.0,320,2,487.03000000000003,335,2009-12-04 15:28:00,2010-10-25 12:18:00,243.51500000000001,324,1
13734.0,418,4,6701.640000000001,303,2010-04-16 08:42:00,2010-07-19 12:04:00,1675.4100000000003,94,1
13735.0,85,11,8337.67,3747,2009-12-13 13:31:00,2011-06-17 11:07:00,757.97,550,0
13736.0,169,6,2391.84,1283,2009-12-06 12:07:00,2011-03-24 13:04:00,398.64000000000004,473,0
13737.0,109,1,339.59999999999997,125,2011-05-23 16:32:00,2011-05-23 16:32:00,339.59999999999997,0,1
13738.0,305,1,440.93,240,2010-11-08 15:23:00,2010-11-08 15:23:00,440.93,0,1
13739.0,437,1,75.3,22,2010-06-30 10:25:00,2010-06-30 10:25:00,75.3,0,0
13740.0,150,5,1597.77,991,2009-12-02 12:22:00,2011-04-13 10:32:00,319.554,496,1
13741.0,93,2,363.13,143,2011-05-06 13:43:00,2011-06-09 07:53:00,181.565,33,0
13742.0,71,10,2648.7200000000003,971,2011-01-23 14:59:00,2011-06-30 13:25:00,264.872,157,0
13743.0,17,5,912.1199999999999,1212,2011-03-25 14:46:00,2011-08-24 10:20:00,182.42399999999998,151,0
13744.0,4,2,1156.36,1249,2011-02-20 14:08:00,2011-09-05 15:19:00,578.18,197,1
13745.0,71,2,777.36,1146,2010-06-11 17:19:00,2011-06-30 16:43:00,388.68,383,1
13746.0,323,1,176.69,83,2010-10-22 11:55:00,2010-10-22 11:55:00,176.69,0,1
13747.0,283,2,249.39999999999998,68,2010-10-11 09:15:00,2010-12-01 10:37:00,124.69999999999999,51,1
13748.0,5,9,2268.35,1108,2009-12-01 16:44:00,2011-09-05 09:45:00,252.0388888888889,642,1
13750.0,49,10,3271.55,1285,2010-04-01 14:49:00,2011-07-22 14:39:00,327.15500000000003,476,0
13751.0,197,1,296.25,152,2011-02-24 15:56:00,2011-02-24 15:56:00,296.25,0,1
13752.0,33,7,1590.73,1007,2010-06-30 10:23:00,2011-08-07 14:16:00,227.24714285714285,403,1
13753.0,197,4,2094.57,1450,2009-12-03 10:20:00,2011-02-25 12:48:00,523.6425,449,1
13754.0,61,3,447.05,315,2010-09-28 15:29:00,2011-07-11 11:51:00,149.01666666666668,285,1
13756.0,2,17,6990.31,4096,2009-12-15 15:18:00,2011-09-07 13:19:00,411.194705882353,630,0
13757.0,584,1,195.55,54,2010-02-03 12:37:00,2010-02-03 12:37:00,195.55,0,1
13758.0,110,13,8577.95,4717,2009-12-01 10:06:00,2011-05-22 15:12:00,659.8423076923077,537,0
13760.0,165,4,1211.94,522,2010-04-25 13:10:00,2011-03-28 12:52:00,302.985,336,0
13761.0,89,5,1373.23,661,2010-02-21 11:08:00,2011-06-13 08:43:00,274.646,476,0
13762.0,128,5,2472.48,2608,2010-01-10 12:13:00,2011-05-05 09:15:00,494.496,479,1
13763.0,326,2,3502.48,2496,2010-09-30 17:39:00,2010-10-18 13:25:00,1751.24,17,0
13764.0,53,5,2377.13,1757,2010-03-07 12:56:00,2011-07-18 17:15:00,475.42600000000004,498,0
13765.0,562,1,352.821,297,2010-02-24 13:46:00,2010-02-24 13:46:00,352.821,0,1
13766.0,404,1,190.35,137,2010-08-01 14:25:00,2010-08-01 14:25:00,190.35,0,1
13767.0,18,64,27996.54,11846,2009-12-01 10:52:00,2011-08-23 10:24:00,437.4459375,629,0
13768.0,636,2,875.97,373,2009-12-09 10:25:00,2009-12-13 10:41:00,437.985,4,1
13769.0,1,18,5180.53,2267,2009-12-16 11:59:00,2011-09-08 13:55:00,287.8072222222222,631,0
13770.0,331,4,785.37,468,2009-12-09 14:44:00,2010-10-13 15:10:00,196.3425,308,1
13771.0,108,7,4559.22,2488,2010-02-25 12:37:00,2011-05-24 12:57:00,651.3171428571429,453,0
13772.0,6,7,2668.31,1219,2010-02-23 13:55:00,2011-09-04 11:22:00,381.1871428571429,557,0
13773.0,306,2,301.54,174,2010-02-18 10:27:00,2010-11-08 11:49:00,150.77,263,1
13775.0,500,1,1049.66,455,2010-04-28 12:15:00,2010-04-28 12:15:00,1049.66,0,1
13776.0,337,2,623.98,2,2010-10-07 16:07:00,2010-10-07 16:11:00,311.99,0,1
13777.0,38,52,42861.5,19804,2009-12-02 09:47:00,2011-08-02 12:59:00,824.2596153846154,608,0
13778.0,12,4,1124.49,511,2010-05-23 13:34:00,2011-08-28 15:25:00,281.1225,462,1
13779.0,425,1,161.13,53,2010-07-12 11:24:00,2010-07-12 11:24:00,161.13,0,1
13780.0,80,2,492.09000000000003,336,2010-10-28 19:51:00,2011-06-22 11:43:00,246.04500000000002,236,0
13781.0,160,3,778.83,300,2009-12-18 15:46:00,2011-04-03 12:08:00,259.61,470,1
13782.0,34,10,1369.65,464,2009-12-06 12:52:00,2011-08-07 12:21:00,136.965,608,0
13783.0,397,4,1542.09,3437,2010-02-04 13:47:00,2010-08-09 09:23:00,385.5225,185,1
13784.0,4,12,2571.59,2599,2010-09-15 12:27:00,2011-09-06 12:27:00,214.29916666666668,356,0
13785.0,338,4,542.49,151,2010-09-05 16:01:00,2010-10-07 09:25:00,135.6225,31,1
13786.0,276,6,3358.94,1652,2009-12-03 15:32:00,2010-12-07 13:53:00,559.8233333333334,368,1
13787.0,273,5,1019.86,717,2010-01-14 10:13:00,2010-12-10 14:45:00,203.972,330,0
13788.0,414,1,3.75,1,2010-07-22 15:50:00,2010-07-22 15:50:00,3.75,0,1
13789.0,297,1,239.45999999999998,258,2010-11-16 15:31:00,2010-11-16 15:31:00,239.45999999999998,0,1
13791.0,37,2,1516.0,1200,2011-06-24 16:38:00,2011-08-04 11:44:00,758.0,40,1
13792.0,196,2,263.0,92,2010-10-13 11:05:00,2011-02-25 14:03:00,131.5,135,0
13793.0,556,1,96.0,52,2010-03-03 08:25:00,2010-03-03 08:25:00,96.0,0,1
13794.0,456,1,126.03,63,2010-06-11 12:30:00,2010-06-11 12:30:00,126.03,0,1
13795.0,297,4,836.3,1250,2010-03-12 12:44:00,2010-11-16 17:25:00,209.075,249,1
13796.0,408,1,289.7,218,2010-07-28 14:45:00,2010-07-28 14:45:00,289.7,0,1
13797.0,346,3,1179.45,573,2010-03-02 12:17:00,2010-09-29 10:34:00,393.15000000000003,210,1
13798.0,2,95,67844.16,42703,2009-12-08 16:21:00,2011-09-07 15:34:00,714.149052631579,637,0
13799.0,26,9,2803.57,1539,2010-03-05 16:39:00,2011-08-15 12:07:00,311.5077777777778,527,1
13800.0,219,3,1679.56,891,2009-12-03 10:03:00,2011-02-03 12:27:00,559.8533333333334,427,1
13802.0,48,19,26259.11,14129,2010-02-16 10:11:00,2011-07-24 10:54:00,1382.0584210526315,523,1
13803.0,164,3,1338.91,831,2010-03-31 10:00:00,2011-03-29 12:57:00,446.30333333333334,363,1
13804.0,6,6,2116.14,1270,2010-09-29 10:26:00,2011-09-04 10:59:00,352.69,340,0
13805.0,38,1,500.24,728,2011-08-02 15:29:00,2011-08-02 15:29:00,500.24,0,0
13807.0,276,3,534.8,152,2009-12-04 12:41:00,2010-12-07 15:48:00,178.26666666666665,368,1
13808.0,3,2,723.1,324,2011-09-04 12:07:00,2011-09-07 12:10:00,361.55,3,0
13809.0,214,3,679.7,281,2010-09-05 11:42:00,2011-02-07 13:15:00,226.5666666666667,155,1
13811.0,93,3,814.5,68,2011-04-14 18:40:00,2011-06-09 09:54:00,271.5,55,1
13812.0,14,1,278.74,191,2011-08-26 12:54:00,2011-08-26 12:54:00,278.74,0,0
13813.0,44,5,1783.75,917,2009-12-06 10:16:00,2011-07-28 10:33:00,356.75,599,0
13814.0,1,3,2257.32,1214,2010-06-30 14:12:00,2011-09-08 13:48:00,752.44,434,1
13815.0,81,6,6426.13,4786,2010-02-12 10:26:00,2011-06-20 13:08:00,1071.0216666666668,493,0
13817.0,261,1,128.7,63,2010-12-23 11:46:00,2010-12-23 11:46:00,128.7,0,0
13818.0,339,1,61.28,60,2010-10-06 12:35:00,2010-10-06 12:35:00,61.28,0,1
13819.0,211,6,2642.35,2309,2009-12-01 16:18:00,2011-02-11 10:38:00,440.39166666666665,436,1
13820.0,327,3,660.65,287,2010-01-28 12:26:00,2010-10-17 13:46:00,220.21666666666667,262,1
13821.0,54,6,1410.73,483,2010-01-04 13:36:00,2011-07-18 09:49:00,235.12166666666667,559,1
13823.0,1,6,3096.21,1450,2009-12-15 14:34:00,2011-09-09 10:42:00,516.035,632,0
13824.0,45,11,3045.66,1334,2010-03-12 15:17:00,2011-07-27 09:22:00,276.8781818181818,501,0
13825.0,531,2,255.59,182,2009-12-09 14:30:00,2010-03-28 11:02:00,127.795,108,1
13826.0,85,1,189.5,82,2011-06-16 13:48:00,2011-06-16 13:48:00,189.5,0,1
13827.0,43,2,300.76,95,2011-07-19 15:38:00,2011-07-29 11:45:00,150.38,9,0
13829.0,330,1,102.0,12,2010-10-14 18:19:00,2010-10-14 18:19:00,102.0,0,1
13830.0,491,1,156.85000000000002,47,2010-05-07 12:24:00,2010-05-07 12:24:00,156.85000000000002,0,1
13831.0,48,16,6275.98,2329,2009-12-10 14:50:00,2011-07-24 12:26:00,392.24875,590,0
13832.0,331,1,561.49,394,2010-10-13 14:41:00,2010-10-13 14:41:00,561.49,0,0
13833.0,68,2,701.36,244,2010-10-31 14:11:00,2011-07-03 13:27:00,350.68,244,1
13834.0,486,2,324.19,221,2010-02-08 12:52:00,2010-05-12 10:27:00,162.095,92,1
13835.0,64,5,798.04,369,2010-03-04 08:26:00,2011-07-07 15:16:00,159.608,490,0
13836.0,308,2,620.37,273,2010-10-21 13:27:00,2010-11-05 13:31:00,310.185,15,1
13837.0,121,2,271.24,183,2011-01-26 12:15:00,2011-05-12 12:10:00,135.62,105,1
13838.0,27,9,1753.95,700,2010-05-09 11:40:00,2011-08-14 10:52:00,194.88333333333333,461,0
13839.0,395,1,139.95000000000002,25,2010-08-10 13:52:00,2010-08-10 13:52:00,139.95000000000002,0,1
13840.0,325,1,651.4,358,2010-10-19 13:34:00,2010-10-19 13:34:00,651.4,0,1
13841.0,162,1,85.0,100,2011-04-01 12:10:00,2011-04-01 12:10:00,85.0,0,1
13842.0,65,16,4409.56,2004,2010-02-16 15:54:00,2011-07-07 12:41:00,275.5975,505,0
13843.0,290,1,319.75,145,2010-11-23 17:48:00,2010-11-23 17:48:00,319.75,0,1
13846.0,151,3,1106.66,662,2010-11-05 09:47:00,2011-04-11 15:03:00,368.8866666666667,157,0
13847.0,629,1,310.72,96,2009-12-20 10:41:00,2009-12-20 10:41:00,310.72,0,1
13848.0,1,8,3335.0,10200,2009-12-09 16:17:00,2011-09-08 12:58:00,416.875,637,1
13849.0,80,4,2524.93,1199,2010-03-25 12:03:00,2011-06-22 10:11:00,631.2325,453,0
13850.0,38,1,1595.48,944,2011-08-02 14:04:00,2011-08-02 14:04:00,1595.48,0,1
13851.0,5,8,4606.46,2525,2010-01-29 11:54:00,2011-09-05 12:36:00,575.8075,584,1
13852.0,520,1,187.35000000000002,85,2010-04-08 09:06:00,2010-04-08 09:06:00,187.35000000000002,0,1
13854.0,1,34,10613.6,3226,2010-01-08 11:28:00,2011-09-08 14:35:00,312.16470588235296,608,0
13855.0,410,4,1310.3400000000001,575,2009-12-08 16:56:00,2010-07-27 09:53:00,327.58500000000004,230,1
13856.0,78,11,1142.03,1105,2010-03-30 15:40:00,2011-06-24 10:03:00,103.82090909090908,450,1
13857.0,302,6,1001.01,782,2010-05-17 14:21:00,2010-11-11 12:54:00,166.835,177,1
13859.0,235,2,515.86,167,2010-06-28 15:36:00,2011-01-17 16:14:00,257.93,203,1
13861.0,338,2,273.26,225,2010-06-27 11:37:00,2010-10-06 14:20:00,136.63,101,1
13862.0,17,7,2128.03,1516,2010-11-15 13:43:00,2011-08-23 14:53:00,304.00428571428574,281,0
13863.0,157,4,1239.55,553,2010-04-25 13:09:00,2011-04-06 10:20:00,309.8875,345,1
13864.0,296,1,662.4000000000001,192,2010-11-18 12:50:00,2010-11-18 12:50:00,662.4000000000001,0,1
13865.0,46,3,383.34000000000003,154,2011-02-23 12:04:00,2011-07-26 11:24:00,127.78000000000002,152,0
13867.0,127,1,138.85,31,2011-05-05 17:28:00,2011-05-05 17:28:00,138.85,0,0
13869.0,32,10,8111.57,4358,2010-01-17 14:53:00,2011-08-08 13:53:00,811.1569999999999,567,1
13870.0,11,12,5120.61,3182,2010-02-08 12:08:00,2011-08-30 11:32:00,426.7175,567,0
13871.0,1,13,6095.24,2646,2009-12-20 13:09:00,2011-09-08 12:51:00,468.8646153846154,626,0
13872.0,436,3,919.57,339,2009-12-14 09:56:00,2010-06-30 15:35:00,306.52333333333337,198,1
13873.0,29,8,1038.92,472,2010-03-03 12:31:00,2011-08-12 10:08:00,129.865,526,1
13874.0,267,7,2049.15,864,2010-02-04 18:39:00,2010-12-16 18:20:00,292.7357142857143,314,1
13875.0,43,13,4452.38,2761,2009-12-17 10:30:00,2011-07-29 09:11:00,342.4907692307692,588,0
13877.0,379,2,332.44,370,2010-01-19 10:53:00,2010-08-26 17:19:00,166.22,219,0
13878.0,457,3,1191.53,484,2010-04-14 13:50:00,2010-06-10 10:15:00,397.1766666666667,56,0
13879.0,555,1,395.5,204,2010-03-04 10:49:00,2010-03-04 10:49:00,395.5,0,1
13880.0,54,12,2852.65,1599,2010-05-26 14:29:00,2011-07-17 14:07:00,237.72083333333333,416,0
13881.0,5,34,37418.26,25570,2010-03-04 14:41:00,2011-09-05 11:43:00,1100.5370588235294,549,0
13883.0,128,14,5628.32,3052,2009-12-08 17:26:00,2011-05-05 12:39:00,402.0228571428571,512,0
13884.0,186,8,1297.13,562,2010-08-26 19:57:00,2011-03-07 12:53:00,162.14125,192,0
13885.0,98,2,506.8,182,2011-05-23 08:52:00,2011-06-03 15:07:00,253.4,11,1
13887.0,113,1,349.55,147,2011-05-19 17:22:00,2011-05-19 17:22:00,349.55,0,1
13888.0,29,7,2169.05,903,2010-05-13 11:57:00,2011-08-12 10:13:00,309.86428571428576,455,1
13889.0,2,6,1991.23,979,2010-01-22 14:32:00,2011-09-08 09:13:00,331.87166666666667,593,1
13890.0,16,6,1544.68,832,2009-12-06 15:15:00,2011-08-24 13:12:00,257.44666666666666,625,0
13891.0,287,3,863.5600000000001,479,2010-05-06 16:02:00,2010-11-26 15:57:00,287.85333333333335,203,1
13892.0,156,3,689.1999999999999,2282,2010-05-13 10:32:00,2011-04-07 12:04:00,229.73333333333332,329,0
13893.0,207,1,821.1,190,2011-02-15 11:30:00,2011-02-15 11:30:00,821.1,0,1
13894.0,219,1,160.85,105,2011-02-02 12:54:00,2011-02-02 12:54:00,160.85,0,0
13895.0,52,4,2352.75,1131,2009-12-03 13:09:00,2011-07-19 14:03:00,588.1875,593,0
